match_id,match_seq_num,radiant_win,start_time,duration,avg_mmr,num_mmr,lobby_type,game_mode,avg_rank_tier,num_rank_tier,cluster,radiant_team,dire_team
5440128110,4559234957,TRUE,5/28/2020 12:53,1020,3358,4,7,22,53,5,152,"41,25,19,28,61","49,8,119,21,50"
5440127904,4559248987,TRUE,5/28/2020 12:53,1557,2005,1,7,22,36,4,225,"5,93,44,96,35","94,75,42,6,7"
5440127818,4559232092,TRUE,5/28/2020 12:53,954,2646,2,0,22,52,6,144,"52,6,11,72,37","23,7,91,66,5"
5440127710,4559252623,FALSE,5/28/2020 12:53,1646,3325,1,7,22,44,4,153,"98,26,49,41,121","8,84,36,96,22"
5440127702,4559238166,FALSE,5/28/2020 12:53,1128,2037,1,7,22,41,2,201,"19,47,26,8,9","86,62,108,76,4"
5440127401,4559253904,TRUE,5/28/2020 12:53,1706,2525,3,7,3,33,6,236,"22,101,44,121,48","98,25,80,1,2"
5440127305,4559252185,TRUE,5/28/2020 12:53,1685,2896,3,7,22,45,5,137,"51,30,4,28,44","31,41,99,63,27"
5440127005,4559250392,TRUE,5/28/2020 12:53,1630,935,1,7,22,19,4,187,"84,86,44,61,54","53,35,33,1,62"
5440126903,4559248138,TRUE,5/28/2020 12:53,1551,2425,1,7,3,42,6,232,"21,104,44,32,62","1,74,60,9,84"
5440126811,4559249642,TRUE,5/28/2020 12:52,1338,5375,5,7,22,78,6,133,"42,104,63,82,62","70,25,126,9,98"
5440126715,4559252065,TRUE,5/28/2020 12:53,1685,3666,4,7,22,63,6,156,"10,63,68,108,20","29,5,1,4,9"
5440126615,4559251553,TRUE,5/28/2020 12:52,1650,3034,2,7,22,50,5,185,"50,14,6,25,74","8,120,10,20,26"
5440126410,4559249161,FALSE,5/28/2020 12:52,1604,2294,1,7,22,25,4,186,"7,99,40,67,114","22,70,84,18,104"
5440126314,4559246772,TRUE,5/28/2020 12:52,1491,4946,5,7,22,68,8,135,"101,104,74,26,48","53,106,44,129,20"
5440125912,4559249568,TRUE,5/28/2020 12:52,1639,3188,3,7,22,33,5,188,"96,86,84,6,10","94,28,42,14,121"
5440125514,4559249998,TRUE,5/28/2020 12:52,1645,3737,2,7,22,60,7,136,"64,94,33,14,8","21,2,44,27,25"
5440125315,4559242553,FALSE,5/28/2020 12:52,1413,5352,5,7,3,80,8,227,"95,100,56,17,75","38,9,129,50,8"
5440125109,4559246583,TRUE,5/28/2020 12:52,1564,3878,4,7,22,75,6,187,"38,61,14,74,41","23,3,48,13,56"
5440125018,4559245490,TRUE,5/28/2020 12:52,1477,2305,1,7,22,33,7,227,"39,27,70,5,54","101,68,114,22,13"
5440124711,4559252645,FALSE,5/28/2020 12:52,1665,,,7,22,45,6,185,"58,28,50,49,8","41,93,39,27,26"
5440124601,4559252297,TRUE,5/28/2020 12:52,1778,4225,4,0,22,67,8,227,"14,40,1,96,99","79,63,55,16,49"
5440124418,4559253884,TRUE,5/28/2020 12:51,1796,3885,1,7,22,41,6,183,"42,9,1,7,25","97,3,39,48,35"
5440124309,4559247960,FALSE,5/28/2020 12:51,1597,3688,8,7,3,62,10,236,"96,39,22,65,41","11,20,38,102,48"
5440124302,4559250016,FALSE,5/28/2020 12:51,1652,153,1,7,22,15,6,232,"84,27,102,25,129","28,101,44,29,35"
5440124112,4559247802,TRUE,5/28/2020 12:51,1628,2959,6,7,22,53,8,186,"9,64,6,92,2","26,14,8,129,80"
5440123901,4559227966,TRUE,5/28/2020 12:51,905,4240,2,0,22,52,5,193,"112,105,43,94,67","29,5,88,66,126"
5440123900,4559245198,TRUE,5/28/2020 12:51,1541,3446,3,0,3,63,7,227,"97,70,119,11,121","34,56,114,85,29"
5440123812,4559240561,TRUE,5/28/2020 12:51,1372,2494,3,0,4,43,6,182,"40,105,69,8,42","56,4,77,15,88"
5440123714,4559250295,TRUE,5/28/2020 12:51,1598,3800,3,7,22,61,5,151,"9,70,8,17,62","84,49,90,39,98"
5440123612,4559221214,FALSE,5/28/2020 12:51,522,2138,3,0,22,52,3,154,"4,90,60,106,104","81,63,9,120,126"
5440123412,4559229772,FALSE,5/28/2020 12:51,1020,4045,5,0,22,71,7,231,"61,11,58,5,83","8,114,43,70,20"
5440123408,4559235388,TRUE,5/28/2020 12:51,911,2149,2,0,22,44,6,181,"31,30,19,41,74","12,35,53,21,119"
5440123211,4559253718,TRUE,5/28/2020 12:51,1712,1662,1,7,22,37,3,251,"2,46,84,86,8","50,26,93,11,14"
5440123007,4559229317,TRUE,5/28/2020 12:51,977,2897,2,0,22,57,3,122,"5,48,41,105,54","29,4,107,100,113"
5440123000,4559250308,TRUE,5/28/2020 12:51,1744,1199,1,0,22,35,7,155,"67,4,9,90,47","11,96,30,93,26"
5440190611,4559282421,TRUE,5/28/2020 13:24,933,3983,1,0,3,51,5,251,"120,44,58,111,82","91,112,79,12,105"
5440188515,4559281534,TRUE,5/28/2020 13:23,922,3297,2,0,3,39,6,111,"48,74,62,36,110","113,84,112,23,72"
5440188108,4559281703,TRUE,5/28/2020 13:23,992,2321,1,0,3,31,6,213,"82,33,62,11,34","66,55,44,88,83"
5440187802,4559279997,TRUE,5/28/2020 13:23,960,2721,3,0,22,54,8,231,"18,69,12,58,52","5,74,7,65,64"
5440185918,4559281419,TRUE,5/28/2020 13:22,1076,1160,1,0,22,46,5,214,"95,11,15,86,81","35,66,98,14,91"
5440184207,4559276646,TRUE,5/28/2020 13:21,933,3241,1,0,22,49,4,144,"60,119,1,92,108","40,111,79,57,77"
5440183009,4559276636,TRUE,5/28/2020 13:20,959,5310,1,0,3,71,4,136,"62,69,1,83,75","19,86,91,7,79"
5440180816,4559275425,TRUE,5/28/2020 13:19,955,3730,2,0,3,58,5,122,"21,43,42,10,73","45,15,13,129,46"
5440180300,4559273229,FALSE,5/28/2020 13:19,908,2851,1,0,22,54,4,214,"74,53,93,26,67","45,103,51,40,61"
5440180108,4559273717,TRUE,5/28/2020 13:19,910,3198,3,0,22,54,7,261,"111,21,2,66,46","14,114,90,97,29"
5440180002,4559274800,FALSE,5/28/2020 13:19,983,2550,1,0,22,60,2,123,"47,29,83,112,86","73,56,109,114,49"
5440179810,4559274333,TRUE,5/28/2020 13:19,965,2985,1,0,22,52,2,156,"54,106,86,129,53","29,43,94,22,62"
5440178101,4559266338,TRUE,5/28/2020 13:18,691,3330,3,0,22,49,10,232,"42,29,11,84,14","103,98,44,5,35"
5440178018,4559272078,TRUE,5/28/2020 13:18,927,2889,2,0,22,43,4,261,"44,61,31,1,15","29,113,30,27,90"
5440177505,4559270945,TRUE,5/28/2020 13:18,934,2678,3,0,3,51,5,251,"66,44,62,43,17","64,30,7,95,47"
5440177401,4559273246,TRUE,5/28/2020 13:18,980,4312,6,0,22,64,7,261,"80,109,57,84,72","52,112,111,126,98"
5440177203,4559272229,TRUE,5/28/2020 13:17,850,2651,4,7,22,78,6,187,"121,47,32,98,31","1,114,110,87,106"
5440176017,4559269692,FALSE,5/28/2020 13:17,916,3368,4,0,22,61,7,213,"108,99,91,85,90","98,121,22,20,45"
5440175908,4559275990,FALSE,5/28/2020 13:17,1102,2453,3,0,22,51,7,184,"8,103,17,39,100","119,129,10,74,114"
5440175605,4559269999,TRUE,5/28/2020 13:16,945,2646,2,0,22,52,6,144,"52,85,101,68,23","128,44,82,91,26"
5440175417,4559275861,FALSE,5/28/2020 13:17,1126,2575,3,7,3,46,5,227,"11,111,42,45,8","59,9,38,93,5"
5440175015,4559274378,TRUE,5/28/2020 13:16,1050,3733,5,7,22,56,9,188,"35,4,91,99,84","33,55,90,17,47"
5440174317,4559275273,FALSE,5/28/2020 13:16,898,4187,3,7,22,68,4,145,"80,101,16,39,83","26,42,21,74,84"
5440174105,4559281804,FALSE,5/28/2020 13:16,1352,2050,3,7,22,33,6,187,"65,99,39,9,42","25,14,84,8,50"
5440173911,4559267845,TRUE,5/28/2020 13:16,938,2559,6,0,22,35,4,225,"67,95,74,59,92","91,66,27,7,26"
5440172901,4559269298,TRUE,5/28/2020 13:15,998,,,0,22,44,4,122,"68,105,109,65,49","19,101,22,86,44"
5440172506,4559281369,FALSE,5/28/2020 13:15,1393,3989,2,7,22,68,4,121,"41,51,34,64,55","98,87,100,39,10"
5440171908,4559282036,FALSE,5/28/2020 13:15,1414,2088,1,0,22,32,2,156,"65,42,57,76,93","114,121,73,28,48"
5440171807,4559274910,FALSE,5/28/2020 13:15,1187,3309,2,7,22,42,6,183,"10,44,19,91,30","121,31,41,56,64"
5440171507,4559279925,TRUE,5/28/2020 13:15,1252,3447,3,7,22,59,6,145,"96,7,5,82,8","53,46,70,58,100"
